Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.599347297,9.244642621,10.05709488,10.5659508,10.61445224,10.51752449,10.32007427,10.47460608,10.36103712,10.65770866,10.6695666,10.28165206,9.649352258,9.035196713,8.720499757,8.486664626,8.302531388,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.43436293,11.52286734,6.851464435,5.6118202,5.833136931,5.527079304,6.582991803,6.583911862,8.685147849,7.788473218,8.809221658,8.702383186,8.371804736,8.827741408,9.464202696,9.459747987,10.00918374,11.04912845,10.55740433,10.50153735,9.29145272,9.036612722,8.369995332,10.35088108,10.36775544,9.508734171,9.283351949,8.804058231,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.188493438,6.55713549,5.77737101,6.122256758,6.186798652,6.577192321,7.387173107,5.173919136,5.19310733,5.272846106,4.825379824,,,4.383545642,4.103531109,5.672094098,6.748245732,9.509628499,5.085897311,,,8.298355936,9.276835534,9.485799657,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.196816989,2.528795165,4.924077202,2.459310086,2.677237485,2.231224948,2.813783037,2.047799872,3.402291704,3.270002438,3.239662547,3.338263229,3.576211975,3.511692876,3.280060088,3.771494121,4.561832055,3.720421425,4.048997649,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376610746,2.219736222,2.884369553,2.781225554,2.380952381,2.263806843,2.585138708,2.490338908,2.314392136,2.236748465,2.261204381,2.257042254,2.770108194,2.809973313,2.791924891,3.068432671,2.399723852,2.318114428,2.17099445,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.925408458,4.918848544,4.7334131,4.423100444,4.301907639,3.893461677,3.776701393,3.349649106,3.761878741,3.667631668,3.581626536,3.687023413,3.465758405,3.413720902,3.333892946,3.303130479,3.347117145,3.371608888,3.306956179,3.260844212,3.083132913,2.989627195,2.817688378,2.803513174,2.689031931,2.551987383,2.581312333,2.585941067,2.719617781,2.722351343,2.904325448,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.922835175,5.99967406,5.843870137,5.44718938,5.717354025,5.290647428,5.473555156,4.719443282,4.640457598,4.471746955,4.550797619,4.428395678,4.161913684,3.973941174,4.545830107,4.174699118,4.162023948,3.812157574,3.604696805,3.586958673,3.47750346,3.532409128,3.421128269,3.363482475,3.313851036,3.262122066,3.260346809,3.131925011,3.235243139,3.292906023,3.409396849,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.873319905,7.46249019,9.768130416,11.67396518,13.32449231,14.03686147,13.72883492,10.35209067,10.47510114,8.495282575,8.331248772,8.263327853,7.416966536,8.652327067,8.645813638,7.742784022,7.74928268,5.822088176,4.497427887,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58782538,4.54921751,4.667386211,4.298608499,3.99098611,4.135086362,4.331864905,4.425922173,4.493975603,4.36952586,4.260474745,4.19757326,4.167034227,4.027715786,3.807199512,3.756836389,3.503740648,3.306724519,3.529273822,3.432280092,3.233994226,3.347268207,3.090528477,2.943971734,3.012079771,2.955503061,3.022103406,2.973627499,3.09097447,3.205683701,3.02671812,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.005119387,4.073040754,,,,,5.750088484,6.00223778,6.131046985,6.215099633,6.24907275,6.248405741,6.108846997,6.034323544,5.969083475,6.082147234,5.948925491,5.836148951,5.620755125,5.447504834,5.543857435,5.444686145,5.40486377,,
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61303191,25.77323718,26.47980027,25.09746147,25.82744145,25.01396648,24.50554324,25.43973214,22.73889637,21.99743918,22.69648204,24.63041183,23.7260568,23.44998452,23.06885422,25.18895001,23.62195122,21.86382755,19.38728702,18.19561551,18.46984169,18.7058566,27.39640299,24.80607889,21.3919935,21.4869075,23.67609404,21.52954976,19.0027252,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.107135453,8.029294809,,8.034298106,,6.721508606,6.766538233,7.248373723,7.21132713,6.226026361,5.868452243,5.675718635,5.828980028,6.173171595,5.760660658,5.334111841,,,,,,,,,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10168883,27.39592921,27.20622553,24.57582699,25.03728079,23.44688633,23.97516016,22.42281701,24.03238911,22.56929814,25.41437248,26.05786254,24.45053469,21.36508254,18.02777778,15.84212973,16.9404921,16.83468275,16.98073726,16.08994707,15.90651799,17.3004498,17.96237626,18.03220002,17.71763042,18.50879102,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.485074627,5.268872802,3.608094768,6.992882562,4.646226415,4.21798848,4.86278286,4.339622642,5.455525606,4.98521335,3.758583303,3.821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32696735,8.463673731,7.919371278,7.570141382,7.129652704,7.952795889,7.704450329,7.01300335,6.318547174,7.11060754,6.982591842,6.976914596,7.293350609,7.58619553,7.032531501,7.726630518,6.195018627,5.868989904,5.565676774,
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48323601,10.01467717,9.774280873,9.692607292,10.74914935,9.668294786,10.51627768,10.11985334,8.257396003,8.08980675,7.54671074,7.484231854,6.76516247,6.918755856,7.324684334,6.756009814,6.818640889,6.886946066,7.102038322,6.991269075,6.259074044,6.377367899,6.727457756,6.127201193,6.6605641,6.027159932,6.071517149,7.332875151,6.014429765,5.438853563,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.479910714,4.535323383,5.883408072,4.203020134,3.973277075,3.963378618,5.342639594,4.6157289,5.89166194,5.320930233,4.465136423,3.280400572,3.178110129,2.58230142,1.863930278,1.884415229,2.001017035,2.014066496,1.927104309,2.283865909,1.706024096,1.817029904,1.767676768,1.812983919,2.317281592,1.790376442,1.789827876,2.008866923,1.825081049,1.718468468,1.350047561,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.098318884,3.858188417,4.382540839,4.56094251,4.501229037,4.350518154,4.230312759,4.186282208,4.166772079,4.297396508,4.338611704,4.298974078,4.633065962,3.954064392,3.98997531,4.003443823,4.074802405,4.190663295,4.154020546,4.47430834,5.131611914,4.721707725,4.611796247,4.761409361,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74354531,10.81742521,10.53525219,9.732545548,8.149421538,7.683067754,7.886123491,6.757347162,6.682782591,7.693077863,6.159982352,6.306848294,5.87828914,7.220327343,6.879870702,9.596443285,7.829847307,8.924043591,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763115584,5.866762398,5.598572328,5.123853057,4.85744396,4.967931512,5.097578247,5.295077223,4.913685141,4.807364787,4.423502625,4.44147315,4.34865587,4.336577142,4.389237241,4.163241871,4.276048135,4.383933271,4.319059927,4.083380267,4.051027832,4.043533524,3.821444276,4.003994916,3.940332114,4.184307084,3.461912262,3.717338267,3.862069791,3.65694482,4.077519204,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.76038848,21.74923943,23.03818087,25.13856446,18.42147851,17.07625298,14.01962539,14.27033062,11.95042565,9.157301262,8.140381577,6.72762092,6.258557851,5.567406888,5.397543378,5.100375902,5.571235483,4.865106634,5.20909236,5.257227801,5.327967363,4.955353837,5.082442153,5.328546114,5.161746226,5.458334723,5.492405025,5.218235267,4.887614502,4.504216434,4.819201655,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097836233,4.166528795,,,,,5.808598934,6.074473454,6.194249831,6.2843301,6.347179158,6.355520652,6.220579193,6.141834243,6.059065077,6.194695315,6.048494334,5.941170579,5.723501897,5.535168463,5.624180832,5.537662877,5.502894323,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25221511,27.90464778,,,,,,,,,,,12.46344207,11.60551018,8.422408628,6.858519808,6.15254076,6.979527211,8.738850732,6.063663335,4.899870894,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82121212,12.37647059,10.12252964,8.110782866,9.316706731,7.976855547,7.326813366,8.995796357,8.489932886,7.567288319,7.167813658,7.357443748,7.146278556,6.798395021,6.064433084,6.213360673,5.449719948,4.321161335,3.969181805,3.519623201,3.277925006,3.532209694,3.507692826,3.781922524,3.991977698,4.243240248,4.491346065,5.591447528,5.962736589,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.905492304,8.988588392,10.81961337,11.30251934,11.13849541,11.29225454,11.17038734,11.33630959,11.20653403,9.78733726,9.863156326,10.19201986,10.12229333,10.32146099,10.84155494,11.12217789,11.77219632,13.80998493,14.8283982,12.12885752,11.39770114,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80803411,19.76950898,21.43663031,21.32779963,23.72031025,21.14395129,23.13082523,16.7596725,16.25905643,15.17523787,12.70681252,11.42357487,9.704422852,7.686701088,7.984932088,6.094443832,5.815269326,5.944827216,5.105587809,4.4350958,4.242610464,4.032526349,4.013294154,4.565669351,4.93670555,4.977286501,4.682374709,
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63980105,13.46099328,12.22950734,10.8038157,10.41067499,13.3826725,12.94229101,13.2708446,12.83839821,12.79829239,12.36979836,13.04486339,12.72910869,11.75098585,11.14442243,10.75247396,11.70539249,11.63417623,11.06334372,10.04102503,9.948139355,11.0764216,10.55087882,10.32808631,9.972011656,10.02925563,10.35370669,9.93888269,10.11401248,10.04402921,9.810253606,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4435866,35.4435866,27.25513391,32.83410506,31.30129299,28.44885057,25.25023092,30.7226084,41.16121225,37.36924843,31.79414875,30.91296149,27.20862745,26.23246269,25.99071926,27.46146142,28.78124188,28.95147238,27.5619652,25.94633746,25.94748932,22.01415266,23.0993744,25.26554838,26.55260389,32.65257817,25.52313376,30.69767442,24.58559783,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09677419,11.72839506,11.77631579,20.75757576,19.37869822,16.08782435,13.64102564,12.93031066,30.54417788,47.75528169,43.1551872,25.0311643,25.34763607,14.86196538,28.20128668,16.76611331,19.34024563,20.85060959,25.25844744,29.07983895,,,,,,21.92027829,23.17863589,25.51962846,11.54365134,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.115833,58.20327699,42.83195315,37.50011343,37.67263079,29.91911906,30.20510902,30.41069493,27.10211466,26.46367491,23.16788244,20.09536409,20.60643039,18.52520474,15.26360459,14.09618597,11.39072287,10.64526878,8.690093911,8.842902723,7.676629731,7.769400571,10.50670433,9.289950636,8.804285257,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79575073,23.72369314,25.56699643,23.43092567,28.4491943,25.33458244,19.97892045,26.17771537,26.47522403,28.66728149,24.77353419,22.49766886,26.7971048,26.89115446,27.18531747,29.52980907,26.64988637,25.9875539,21.99775785,21.63841083,22.19378538,22.00915884,21.73344204,20.50723367,19.21003365,17.25995371,17.74288984,17.82263565,17.09042354,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35562364,14.35981726,10.810621,10.91169398,8.748735844,7.911225394,8.935674983,10.39878377,5.839331417,6.157194413,4.807692308,4.026250572,3.849892491,4.113613957,5.515834855,4.452288137,4.781441001,4.522714664,3.147418221,
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82544434,15.62187176,11.85457038,10.3070828,8.541759342,7.482325666,6.10973959,6.759743601,5.781464588,5.39970358,4.38673769,5.949899648,6.097285068,4.290071162,4.426002766,4.170065893,4.005073281,4.43254818,4.195973805,4.294436906,4.350649351,4.429947812,4.31678214,4.420249395,4.361364908,4.487318841,4.311335539,4.371648794,4.244345333,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43192851,11.91235447,9.812948736,8.228883047,7.28252285,5.711060825,5.12449707,5.333355246,4.982064439,5.043044684,4.867239486,4.812300532,4.367290682,4.492146056,4.331296332,4.280855671,4.17383221,4.584390804,4.377554334,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.809017855,7.791318833,7.962020916,7.368216188,7.168509165,6.522127255,6.638750179,5.895751525,5.974131252,6.427600239,5.051449658,5.214534743,5.268894652,5.818933969,5.650381835,6.681199083,5.876651295,5.807872858,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.97360344,27.74066673,25.93187718,23.67723236,25.56025829,8.35759282,6.243619772,3.358536585,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779779393,7.767337585,7.92508087,7.351270079,7.159142756,6.514346801,6.62589402,5.889172707,5.971137866,6.422229583,5.046972801,5.210408838,5.265003168,5.815688815,5.652172839,6.67847944,5.875159058,5.805134263,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.778363654,6.829865637,5.964652552,5.624099732,5.471036877,5.629504928,5.990023411,5.6092652,5.212343548,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.551323979,5.601990904,4.714938251,3.827475512,3.287951984,3.181873479,4.150968165,3.934513905,4.613568964,4.368475393,4.227297661,4.118644845,4.075415703,3.956834532,3.443877551,3.016151685,2.657138893,2.68788084,2.371734392,2.351175588,2.491312633,2.693872702,2.741694279,3.007623008,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.966211359,3.961530287,3.560639471,3.389123377,2.98924577,2.678983534,3.121212121,3.367820816,3.378211138,3.427112188,3.36811665,3.674237262,3.636938556,3.666623494,3.513318671,3.492236267,2.815002057,2.622442653,1.935778048,2.074615036,2.125366112,2.455213686,2.469167349,2.483007694,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24576424,4.12640034,4.156905066,3.758118343,3.434396332,3.487669224,3.470778682,3.471318646,3.557714511,3.368865596,3.424109166,3.426553149,3.511262252,3.31410939,3.113828303,3.019148083,2.806967724,2.75989453,2.652579739,2.705669224,2.389304388,2.278947771,2.421680557,2.28013391,2.28349177,2.213524317,2.279897806,2.220918809,2.174447864,2.135678279,2.145580069,
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.584507042,5.362997658,6.323024055,6.323319027,5.836585366,6.812390158,6.644307469,7.491026561,6.39747191,6.374663073,6.549263352,5.683699172,5.719939374,4.964809384,4.85678392,5.67626322,4.965790421,6.482687693,6.486740874,5.878505933,6.062032144,6.335565843,7.47897477,8.744635193,6.876906016,6.562845631,5.713985245,5.367222426,5.218388551,5.653477276,5.245105778,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.159663866,8.278965129,8.741721854,8.488372093,9.325044405,4.527665317,3.840255591,4.295719844,3.545331529,3.698644287,2.855172414,3.171841542,3.03030303,3.797070885,2.977984208,3.885949442,4.755700326,4.111675127,3.245927139,3.504479669,4.261239368,3.178779698,2.13432172,2.354255784,2.426404996,2.742894911,7.182748487,4.625733064,4.966801563,4.109831842,3.880774415,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29952137,30.42675959,26.31798669,24.61391786,24.33593648,23.35467847,21.81703193,20.30433354,20.14886072,20.73189324,19.01951026,18.88015675,17.37983284,19.14297693,17.68916413,17.8393049,16.47992469,15.9292308,15.4681674,15.05224165,13.62182053,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.674714884,8.775566611,6.104391386,6.196433463,7.215531852,7.480314961,8.707482993,8.526578666,6.837115771,7.928071311,7.228124244,21.50180718,26.29371418,31.31257798,32.95831326,23.6709352,22.39816891,,24.52239744,12.76971077,11.00761353,21.13652871,14.76633175,14.63507285,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90556849,13.5849542,15.64463778,13.04252261,12.84572302,13.84796916,13.59148068,12.81875493,12.2116823,11.55074758,10.70846707,10.88628354,10.70457825,10.57496855,10.43666913,9.962310232,9.892230179,9.674903786,7.932072521,7.664687437,7.201327528,6.548403398,6.395450168,6.476898341,6.481297372,6.142217249,6.113349813,5.849622974,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.251546996,8.659618983,8.713921549,8.601122058,8.507841956,8.652675566,8.680594714,8.033047391,7.695253296,7.814841566,7.813342843,8.058476813,8.430396783,8.606456394,8.874288425,9.403057255,9.683850821,8.790458606,8.867408684,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76475377,10.86618013,11.48253236,13.5160425,15.49372613,11.34580567,10.84423038,,,,,,,,11.39686728,9.870936199,8.1539635,,,10.08875927,8.20386116,7.943379294,5.98618721,6.086704469,6.287055813,6.609649934,5.462204837,5.904090388,8.602319801,7.114577967,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66623487,12.31981785,10.07053924,7.818039718,6.377045686,8.042092972,7.214169726,5.666359291,6.956901137,5.74815138,5.468381748,5.98182265,6.872841551,7.934434797,8.019649506,6.726863775,7.001172414,6.515237968,6.511106603,6.387517891,6.50427953,6.772773727,6.418517246,6.33742504,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21046512,7.933474576,6.212716763,6.401948052,11.01246106,11.72907489,10.72,,,,3.760969494,3.333333333,3.645655877,4.047003814,4.070527265,,3.956331206,3.820559296,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83309353,12.81764706,14.96143959,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.130361135,4.567934954,4.616448795,4.618552554,4.888995392,4.975900393,4.710500272,4.168921493,4.334405277,4.292226636,4.153476898,4.201597266,4.165633522,4.360073836,4.237782748,3.97896016,4.00023693,3.980402802,3.905333978,3.841217909,3.714012196,3.872081366,4.145529508,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048148148,6.288602941,5.76092233,2.982471627,4.117494357,2.466261682,1.478041757,2.224383744,2.360879285,1.844582814,2.370686337,1.44765323,1.854373178,1.409712722,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26510049,12.6355218,10.44318719,11.42941029,11.47160499,12.53191231,12.81746861,13.57457046,12.68171259,12.14785351,12.77305092,10.97449219,11.37852676,10.81951466,10.53541972,10.25863338,9.791064212,8.728611477,10.36078502,10.48766038,9.73807682,10.88314079,10.3825823,10.40409157,11.73702137,11.42437475,12.53933808,8.939771075,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63980105,13.46099328,12.22950734,10.8038157,10.41067499,13.3826725,12.94229101,13.2708446,12.83839821,12.79829239,12.36979836,13.04486339,12.72910869,11.75098585,11.14442243,10.75247396,11.70539249,11.63417623,11.06334372,10.04102503,9.948139355,11.0764216,10.55087882,10.32808631,9.972011656,10.02925563,10.35370669,9.93888269,10.11401248,10.04402921,9.810253606,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779779393,7.767337585,7.92508087,7.351270079,7.159142756,6.514346801,6.62589402,5.889172707,5.971137866,6.422229583,5.046972801,5.210408838,5.265003168,5.815688815,5.652172839,6.67847944,5.875159058,5.805134263,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.624543668,1.922861934,1.931067611,,,,,,0.565704184,0.725148368,0.90896876,2.650098572,2.77509906,2.708207831,2.108900175,2.253419911,1.694105671,1.690455366,1.865389667,1.889588378,2.6547742,1.977659189,2.178167305,3.564474156,2.749427372,2.773575569,2.409706309,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.326852338,6.329051383,6.191646192,6.401789519,6.258201467,6.674141797,6.70901084,6.616899619,6.17887365,6.137680183,6.045317977,5.898390584,6.026406429,5.905310301,6.006522384,6.033916849,5.1545462,5.197464296,5.029016091,5.150885151,5.329487112,5.079001384,5.063202824,6.401411374,7.782098015,8.176320864,7.073337201,6.891645835,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.229622736,8.121884471,9.185054507,8.501702986,7.728701143,7.430465274,7.005837131,6.688334355,6.47959047,6.616789523,6.412022693,6.222119714,5.965950037,5.734751043,5.715673351,5.525390664,5.893998107,6.115729678,7.104135349,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68485364,9.864934177,6.92140138,6.360697517,8.602718914,9.574897429,9.897170309,10.28513743,8.550597738,8.859348621,9.657844714,7.881702054,5.75808151,4.81130573,4.435202005,4.432011393,4.270252982,3.828336863,3.808056676,4.489116229,4.785066675,4.685521447,5.160527657,5.875334537,6.363376811,6.467471915,6.920060044,6.914180751,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97989954,13.47410736,13.87685747,11.96291224,10.72320612,10.06895913,10.61149765,11.69392577,12.01657286,11.33406018,10.88034314,10.74508437,10.35712672,15.98836683,16.75729196,8.669320326,6.97706347,6.41869686,6.265884304,6.328032463,6.884762669,7.08014981,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62371134,8.615978139,9.770887778,8.747363338,11.15540134,9.913751643,7.83903701,7.334402397,7.331208903,6.253532133,6.332446371,6.215361917,6.548953307,5.635963303,6.064671188,5.578887842,4.941592325,4.805640355,4.973897007,6.747555325,9.230797989,9.046083235,7.814183194,8.712764635,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.507062381,8.024001709,7.86238302,8.251403249,8.183893675,8.591315963,8.59776556,8.375435046,8.304438846,8.06174601,8.03078079,7.747403328,7.048488488,7.148887997,6.808893561,6.458493646,6.593212491,6.606105059,6.600940211,6.477007836,6.46473256,6.282723069,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.074495654,8.364626595,8.21995398,8.382588774,7.358192922,6.850146111,6.953463646,6.878541656,6.143325385,6.509756698,6.135804679,6.159810467,5.89382168,5.916880122,5.708273997,5.595993819,5.628105491,5.650533492,5.911630269,5.761587916,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.147180032,9.837240984,10.80125696,11.3992876,11.49698616,11.45008517,11.25130551,11.4200535,11.25399153,11.7486702,11.84708369,11.43684582,10.72761879,9.956137845,9.446878386,9.166156655,8.937716998,9.013540811,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.495554346,3.008186212,2.808051375,3.51446961,,3.883274516,2.796801695,2.174998413,1.377174592,1.363151359,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552971445,7.49013635,6.800521382,7.434585619,8.198777513,7.966786766,7.166927573,7.679196432,7.333974002,7.32241126,7.131190917,8.01126562,8.074984798,8.600482565,7.989343226,8.104099043,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.250730262,5.341608801,5.493353076,,,,6.626876616,6.773342436,6.809955468,6.889193369,6.939164901,6.97260902,6.806769942,6.600700487,6.585090446,6.630782298,6.454457482,6.464127181,6.41025488,6.35085737,6.510651009,6.270146917,6.255717547,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
